report_date,incident number,incident name,start date,incident type,county,latitude,longitude,area,area measurement
9/8/2017,1101_41035,1101 Cr,9/7/2017,WF,41035,43.54911,-122.0845,1.0,ACRES
10/12/2017,1104_4007,Georgetown,10/11/2017,WF,4007,33.77839,-110.0199,1.0,ACRES
10/17/2017,1106_8007,1106,10/16/2017,WF,8007,37.26197,-107.4527,1.0,ACRES
7/13/2017,1114_4007,Murphy,7/12/2017,WF,4007,33.58361,-110.4664,1.0,ACRES
7/10/2017,1119_8059,Red Creek,7/9/2017,WF,8059,39.344809999999995,-105.3624,1.0,ACRES
7/13/2017,1124_4013,Fowler,7/12/2017,WF,4013,33.28498,-112.1643,1.0,ACRES
8/25/2017,1124_6049,Lake,8/24/2017,WF,6049,41.97627,-120.59,1.0,ACRES
11/23/2017,1130_40015,Alfalfa 1270,11/22/2017,WF,40015,35.17558,-98.55105999999999,1.0,ACRES
6/26/2017,1135_16001,Otr 155,6/25/2017,WF,16001,43.19157,-116.0283,1.0,ACRES
6/26/2017,1139_16001,Otr 159,6/25/2017,WF,16001,43.185190000000006,-116.0267,1.0,ACRES
9/10/2017,1142_41031,Bear Creek 1142 Od,9/9/2017,WF,41031,44.564840000000004,-120.4496,1.0,ACRES
7/2/2017,1158_16001,Otr 174,7/1/2017,WF,16001,43.38004,-115.9761,1.0,ACRES
1/19/2017,1166_12083,Bombing Range 2,1/18/2017,WF,12083,29.11526,-81.71555,1.0,ACRES
7/13/2017,1171_16001,Otr 185,7/12/2017,WF,16001,43.1853,-116.0259,1.0,ACRES
7/13/2017,1172_16001,Otr 186,7/12/2017,WF,16001,43.188,-116.0321,1.0,ACRES
7/13/2017,1176_8009,Shooting Range,7/12/2017,WF,8009,37.34276,-102.6632,1.0,ACRES
1/31/2017,1183_12073,Munson,1/30/2017,WF,12073,30.352990000000002,-84.30583,1.0,ACRES
7/15/2017,1201_16001,Otr 204,7/14/2017,WF,16001,43.268609999999995,-116.1436,1.0,ACRES
7/15/2017,1202_16001,Otr 205,7/14/2017,WF,16001,43.26955,-116.1497,1.0,ACRES
12/4/2017,1218_40115,Buffalo,12/2/2017,WF,40115,36.899640000000005,-94.84699,1.0,ACRES
7/17/2017,1222_16001,Otr 222,7/16/2017,WF,16001,43.24029,-116.0308,1.0,ACRES
2/27/2017,1223_12003,Dobson,2/26/2017,WF,12003,30.2711,-82.3666,1.0,ACRES
7/17/2017,1227_16001,Otr 227,7/16/2017,WF,16001,43.24536,-116.0386,1.0,ACRES
7/18/2017,1233_16001,Otr 233,7/17/2017,WF,16001,43.26979,-116.1818,1.0,ACRES
12/7/2017,1241_40001,Ojo,12/6/2017,WF,40001,35.74438,-94.63186999999999,1.0,ACRES
7/21/2017,1250_8093,China Wall,7/19/2017,WF,8093,39.1146,-105.4602,1.0,ACRES
7/19/2017,1250_16001,Otr 249,7/18/2017,WF,16001,43.242740000000005,-116.0466,1.0,ACRES
7/20/2017,1271_16001,Otr 269,7/19/2017,WF,16001,43.18662,-116.0351,1.0,ACRES
7/4/2017,1275_53065,Mudgett Lake,7/3/2017,WF,53065,48.06236,-118.2222,1.0,ACRES
7/20/2017,1281_16001,Otr 279,7/19/2017,WF,16001,43.18405,-116.0343,1.0,ACRES
7/21/2017,1287_16001,Otr 285,7/20/2017,WF,16001,43.24194,-116.0292,1.0,ACRES
7/21/2017,1288_16001,Otr 286,7/20/2017,WF,16001,43.24075,-116.0368,1.0,ACRES
7/21/2017,1290_16001,Otr 288,7/20/2017,WF,16001,43.26396,-116.1382,1.0,ACRES
7/21/2017,1293_16001,Otr 291,7/20/2017,WF,16001,43.18653,-116.0271,1.0,ACRES
7/21/2017,1305_16001,Otr 303,7/20/2017,WF,16001,43.24499,-116.1168,1.0,ACRES
7/6/2017,1322_53065,Stone,7/5/2017,WF,53065,47.86391,-117.6304,1.0,ACRES
7/22/2017,1328_16001,Otr 320,7/21/2017,WF,16001,43.24516,-116.0265,1.0,ACRES
7/7/2017,1332_53063,Shields,7/6/2017,WF,53063,47.68938,-117.3269,1.0,ACRES
7/22/2017,1333_16001,Otr 322,7/21/2017,WF,16001,43.24645,-116.0191,1.0,ACRES
7/6/2017,1335_12077,Sparky,7/5/2017,WF,12077,30.20662,-84.90154,1.0,ACRES
7/23/2017,1338_16001,Otr 327,7/22/2017,WF,16001,43.23689,-116.0406,1.0,ACRES
7/23/2017,1342_16001,Otr 331,7/22/2017,WF,16001,43.2387,-116.0385,1.0,ACRES
7/23/2017,1347_16001,Otr 332,7/22/2017,WF,16001,43.23706,-116.0415,1.0,ACRES
7/23/2017,1351_16001,Otr 336,7/22/2017,WF,16001,43.25067,-116.0278,1.0,ACRES
7/23/2017,1354_16001,Otr 339,7/22/2017,WF,16001,43.27053,-116.1825,1.0,ACRES
7/24/2017,1356_16001,Otr 341,7/23/2017,WF,16001,43.237190000000005,-116.0418,1.0,ACRES
7/24/2017,1359_16001,Otr 344,7/23/2017,WF,16001,43.241690000000006,-116.0417,1.0,ACRES
7/24/2017,1360_16001,Otr 345,7/23/2017,WF,16001,43.24212,-116.0394,1.0,ACRES
7/27/2017,1369_16001,Otr 351,7/26/2017,WF,16001,43.25645,-116.1775,1.0,ACRES
7/27/2017,1370_16001,Otr 352,7/26/2017,WF,16001,43.27523,-116.1849,1.0,ACRES
7/27/2017,1375_16001,Otr 356,7/26/2017,WF,16001,43.261179999999996,-116.1835,1.0,ACRES
8/5/2017,1382_4025,Pipeline,8/4/2017,WF,4025,34.125240000000005,-112.1473,1.0,ACRES
7/30/2017,1391_16001,Otr 371,7/29/2017,WF,16001,43.24446,-116.0291,1.0,ACRES
7/31/2017,1394_16001,Otr 374,7/30/2017,WF,16001,43.24564,-116.0347,1.0,ACRES
7/31/2017,1395_16001,Otr 375,7/30/2017,WF,16001,43.2471,-116.09899999999999,1.0,ACRES
7/31/2017,1396_16001,Otr 376,7/30/2017,WF,16001,43.2443,-116.03399999999999,1.0,ACRES
7/31/2017,1397_16001,Otr 377,7/30/2017,WF,16001,43.242459999999994,-116.0363,1.0,ACRES
7/31/2017,1399_16001,Otr 379,7/30/2017,WF,16001,43.2429,-116.0414,1.0,ACRES
7/15/2017,1400_53063,Lemly,7/13/2017,WF,53063,47.43282,-117.2039,1.0,ACRES
8/6/2017,1423_16001,Otr 399,8/5/2017,WF,16001,43.256,-116.1734,1.0,ACRES
8/6/2017,1431_16001,Otr 406,8/5/2017,WF,16001,43.23984,-116.1501,1.0,ACRES
8/9/2017,1450_16001,Otr 417,8/8/2017,WF,16001,43.23565,-116.0514,1.0,ACRES
8/11/2017,1460_16001,Otr 427,8/10/2017,WF,16001,43.17856,-116.1551,1.0,ACRES
8/11/2017,1462_16001,Otr 429,8/10/2017,WF,16001,43.18002,-116.1337,1.0,ACRES
8/12/2017,1471_16001,Otr 438,8/11/2017,WF,16001,43.25591,-116.1804,1.0,ACRES
8/19/2017,1503_16001,Otr 464,8/18/2017,WF,16001,43.26514,-116.1796,1.0,ACRES
10/19/2017,1510_4009,Raptor,10/18/2017,WF,4009,33.359359999999995,-110.4496,1.0,ACRES
8/19/2017,1513_16001,Otr 472,8/18/2017,WF,16001,43.260290000000005,-116.0775,1.0,ACRES
8/31/2017,1528_4025,Poland,8/30/2017,WF,4025,34.21843,-112.2882,1.0,ACRES
8/21/2017,1568_4005,Line,8/20/2017,WF,4005,35.28796,-111.7151,1.0,ACRES
9/13/2017,1596_6063,Rattlesnake,9/12/2017,WF,6063,40.15,-121.0563,1.0,ACRES
11/11/2017,1637_4021,Thobi,11/10/2017,WF,4021,33.07123,-111.7248,1.0,ACRES
8/23/2017,1711_6105,Thumb,8/22/2017,WF,6105,41.02102,-122.8169,1.0,ACRES
10/6/2017,1723_4025,248,10/5/2017,WF,4025,34.12963,-112.1499,1.0,ACRES
9/20/2017,1764_8049,Willow,9/19/2017,WF,8049,47.0208333,-112.69055559999998,1.0,ACRES
8/31/2017,1765_6089,Cavern,8/30/2017,WF,6089,40.7976,-122.3219,1.0,ACRES
9/21/2017,1770_8065,Cr10 - Lake Co,9/20/2017,WF,8065,39.1105,-106.3557,1.0,ACRES
3/15/2017,1780_4015,Tin,3/14/2017,WF,4015,35.16082,-113.5466,1.0,ACRES
9/22/2017,1878_4005,Final,9/21/2017,WF,4005,35.02049,-111.4399,1.0,ACRES
12/14/2017,2012_8035,Pine Nook,12/13/2017,WF,8035,39.38134,-105.0679,1.0,ACRES
10/9/2017,2015_4005,Six,10/8/2017,WF,4005,34.90052,-111.6139,1.0,ACRES
12/17/2017,2020_20085,15 Oscar 17 Kfirs#17-1141,12/16/2017,WF,20085,39.3328,-95.81201,1.0,ACRES
10/14/2017,2038_4005,322,10/13/2017,WF,4005,35.19495,-111.2894,1.0,ACRES
10/18/2017,2046_53063,Silver Pine,10/17/2017,WF,53063,47.808820000000004,-117.3994,1.0,ACRES
10/18/2017,2049_53063,Chipmunk,10/17/2017,WF,53063,47.94656,-117.3154,1.0,ACRES
10/16/2017,2049_4007,Scout,10/15/2017,WF,4007,34.4263,-111.3177,1.0,ACRES
7/13/2017,2204_30093,Brown,7/12/2017,WF,30093,46.145633000000004,-112.580083,1.0,ACRES
7/14/2017,2210_30039,Happy Peak,7/13/2017,WF,30039,46.09708,-113.4733,1.0,ACRES
12/21/2017,2226_6063,Barlow,12/20/2017,WF,6063,39.97788,-120.9352,1.0,ACRES
11/21/2017,2285_4005,Chill,11/20/2017,WF,4005,35.27234,-111.7626,1.0,ACRES
11/1/2017,2305_6105,Skunk,10/31/2017,WF,6105,40.75244,-123.164,1.0,ACRES
8/26/2017,2349_30001,Grouse Creek,8/25/2017,WF,30001,45.68788,-113.1104,1.0,ACRES
8/31/2017,2364_30001,Elbow Lake,8/30/2017,WF,30001,45.58806,-113.27600000000001,1.0,ACRES
8/26/2017,2380_6109,Seven,8/25/2017,WF,6109,38.37355,-119.7935,1.0,ACRES
8/20/2017,2419_6083,Spring,8/19/2017,WF,6083,34.7585,-120.4982,1.0,ACRES
4/8/2017,2495_4019,East,4/7/2017,WF,4019,31.95826,-110.9394,1.0,ACRES
9/1/2017,2596_6111,Fork,8/31/2017,WF,6111,34.53094,-119.1205,1.0,ACRES
4/15/2017,2701_4005,Sixty Six,4/14/2017,WF,4005,35.10804,-111.0279,1.0,ACRES
4/16/2017,2721_4023,Fresno,4/15/2017,WF,4023,31.4742,-110.8189,1.0,ACRES
4/18/2017,2728_4021,Cherry,4/16/2017,WF,4021,32.59924,-110.6929,1.0,ACRES
4/25/2017,2950_4013,Roosevelt,4/24/2017,WF,4013,33.75212,-112.6134,1.0,ACRES
2/3/2017,3009_48309,Highway 6,2/2/2017,WF,48309,31.5422167,-97.0677833,1.0,ACRES
4/27/2017,3010_4003,Spike,4/26/2017,WF,4003,32.32103,-109.7801,1.0,ACRES
4/28/2017,3030_4019,Duck,4/26/2017,WF,4019,32.00424,-110.6896,1.0,ACRES
4/28/2017,3033_4019,Missile,4/26/2017,WF,4019,31.99992,-110.6883,1.0,ACRES
7/22/2017,3079_6037,Vista,7/21/2017,WF,6037,34.63446,-118.7279,1.0,ACRES
5/8/2017,3360_4003,Sibyl,5/6/2017,WF,4003,31.99176,-110.1777,1.0,ACRES
1/24/2017,3711_28073,Ds Rouse Rd,1/23/2017,WF,28073,31.0975,-89.6144444,1.0,ACRES
1/28/2017,3721_28111,Hwy 14 West,1/27/2017,WF,28111,34.63,-119.2236111,1.0,ACRES
5/22/2017,3805_4025,Black Canyon,5/21/2017,WF,4025,34.08052,-112.1401,1.0,ACRES
2/7/2017,3888_28437,Hwy 18/Hwy 61,2/5/2017,WF,28437,34.5302778,-101.81277779999999,1.0,ACRES
5/25/2017,3910_4027,Laguna,5/24/2017,WF,4027,32.76621,-114.4246,1.0,ACRES
5/25/2017,3914_4021,Teapot,5/24/2017,WF,4021,33.04959,-110.8947,1.0,ACRES
5/26/2017,3963_4003,Greenbush,5/25/2017,WF,4003,31.3792,-110.1748,1.0,ACRES
2/15/2017,3977_28037,Graves Key Rd,2/14/2017,WF,28037,31.429444399999994,-91.1075,1.0,ACRES
7/9/2017,4025_48185,4025,7/8/2017,WF,48185,30.3023833,-95.8780667,1.0,ACRES
5/29/2017,4047_4019,Silver,5/28/2017,WF,4019,31.994459999999997,-110.6527,1.0,ACRES
10/4/2017,4329_6037,Glendora,10/3/2017,WF,6037,34.220279999999995,-117.7057,1.0,ACRES
10/4/2017,4330_6037,Experimental,10/3/2017,WF,6037,34.2084,-117.7731,1.0,ACRES
3/26/2017,4456_28067,Cr 209,3/25/2017,WF,28067,45.67617,-110.6018,1.0,ACRES
12/17/2017,4485_6059,Jeep,12/16/2017,WF,6059,33.65659,-117.4521,1.0,ACRES
3/21/2017,4520_48471,4520,3/20/2017,WF,48471,30.730966700000003,-95.3852333,1.0,ACRES
4/9/2017,4526_48471,4526,4/8/2017,WF,48471,30.5625333,-95.40993329999999,1.0,ACRES
4/11/2017,4569_28067,Cr 209,4/10/2017,WF,28067,45.67617,-110.6018,1.0,ACRES
4/15/2017,4602_28113,Cr 85,4/14/2017,WF,28113,36.4311111,-96.1786111,1.0,ACRES
10/24/2017,4687_6037,Bridge,10/23/2017,WF,6037,34.26858,-117.7466,1.0,ACRES
11/23/2017,4897_28073,Hwy 35N,11/21/2017,WF,28073,42.7533333,-115.75527779999999,1.0,ACRES
12/15/2017,5021_28159,Webb Rd,12/14/2017,WF,28159,33.0283333,-89.2058333,1.0,ACRES
8/31/2017,5287_30089,Two Trees,8/30/2017,WF,30089,47.8535,-115.2403,1.0,ACRES
8/31/2017,5293_30089,Stick Gulch # 1,8/30/2017,WF,30089,47.60623,-115.5698,1.0,ACRES
7/3/2017,5325_4001,Alejandro,7/2/2017,WF,4001,34.589890000000004,-109.3256,1.0,ACRES
1/3/2017,6001_48401,6001,1/2/2017,WF,48401,32.0796333,-94.8240167,1.0,ACRES
7/12/2017,6014_30053,2017 Libby Unit Ia,7/11/2017,WF,30053,48.36353,-115.3191,1.0,ACRES
1/24/2017,6018_48063,6018,1/23/2017,WF,48063,32.988916700000004,-94.9240333,1.0,ACRES
1/26/2017,6022_48067,6022,1/25/2017,WF,48067,32.9804,-94.3781333,1.0,ACRES
2/1/2017,6054_48277,6054,1/31/2017,WF,48277,33.8453833,-95.4354833,1.0,ACRES
2/2/2017,6055_48063,6055,2/1/2017,WF,48063,32.957783299999996,-94.8275,1.0,ACRES
2/2/2017,6057_48159,6057,2/1/2017,WF,48159,33.009783299999995,-95.2089833,1.0,ACRES
2/4/2017,6058_48387,6058,2/3/2017,WF,48387,33.713666700000005,-95.0652667,1.0,ACRES
2/10/2017,6068_48365,6068,2/9/2017,WF,48365,32.2056,-94.3587,1.0,ACRES
2/13/2017,6072_48067,6072,2/12/2017,WF,48067,32.97985,-94.12386670000001,1.0,ACRES
2/16/2017,6076_48365,6076,2/15/2017,WF,48365,32.1979167,-94.3965333,1.0,ACRES
3/2/2017,6085_48387,6085,3/1/2017,WF,48387,33.8089667,-95.2641167,1.0,ACRES
3/3/2017,6089_48401,6089,3/2/2017,WF,48401,32.08335,-94.7286833,1.0,ACRES
3/18/2017,6102_48037,6102,3/17/2017,WF,48037,33.419683299999996,-94.1665833,1.0,ACRES
3/18/2017,6103_48401,6103,3/17/2017,WF,48401,32.1538167,-94.81475,1.0,ACRES
3/22/2017,6106_48203,6106,3/21/2017,WF,48203,32.44715,-94.5864833,1.0,ACRES
3/24/2017,6110_48401,6110,3/23/2017,WF,48401,32.19665,-94.8298333,1.0,ACRES
3/24/2017,6113_48401,6113,3/23/2017,WF,48401,32.175483299999996,-94.88005,1.0,ACRES
4/5/2017,6126_48067,6126,4/4/2017,WF,48067,32.9672,-94.23299999999999,1.0,ACRES
4/9/2017,6131_48067,6131,4/8/2017,WF,48067,32.9987167,-94.15535,1.0,ACRES
4/8/2017,6135_48401,6135,4/7/2017,WF,48401,32.1484333,-94.7505167,1.0,ACRES
6/15/2017,6138_48067,6138,6/13/2017,WF,48067,33.0638333,-94.0493333,1.0,ACRES
7/27/2017,6143_48063,6143,7/26/2017,WF,48063,32.9047667,-95.08373329999999,1.0,ACRES
7/28/2017,6145_48459,6145,7/27/2017,WF,48459,32.6045333,-94.8337,1.0,ACRES
7/28/2017,6146_48459,6146,7/27/2017,WF,48459,32.8603,-95.0232167,1.0,ACRES
8/1/2017,6147_48387,6147,7/31/2017,WF,48387,33.5198,-94.9322,1.0,ACRES
8/2/2017,6148_48387,6148,8/1/2017,WF,48387,33.7898333,-95.05495,1.0,ACRES
8/13/2017,6150_48401,6150,8/12/2017,WF,48401,32.085666700000004,-94.9012333,1.0,ACRES
9/20/2017,6154_48459,6154,9/19/2017,WF,48459,32.797366700000005,-94.8908167,1.0,ACRES
9/26/2017,6157_48401,6157,9/25/2017,WF,48401,32.3340333,-94.6570167,1.0,ACRES
9/26/2017,6158_48401,6158,9/25/2017,WF,48401,32.1969833,-94.6381667,1.0,ACRES
10/1/2017,6167_48315,6167,9/30/2017,WF,48315,32.780866700000004,-94.4888833,1.0,ACRES
10/2/2017,6169_48063,6169,10/1/2017,WF,48063,32.9163333,-94.8994833,1.0,ACRES
10/11/2017,6178_48365,6178,10/9/2017,WF,48365,32.3746833,-94.1292667,1.0,ACRES
10/17/2017,6185_48387,6185,10/16/2017,WF,48387,33.8285833,-95.1789667,1.0,ACRES
10/17/2017,6186_48183,6186,10/16/2017,WF,48183,32.534066700000004,-94.8171,1.0,ACRES
10/20/2017,6189_48423,6189,10/18/2017,WF,48423,32.4333167,-95.10055,1.0,ACRES
10/19/2017,6190_48365,6190,10/18/2017,WF,48365,32.28315,-94.3980333,1.0,ACRES
10/29/2017,6193_4015,Bear Claw,10/28/2017,WF,4015,35.024190000000004,-113.6635,1.0,ACRES
10/25/2017,6205_48365,6205,10/24/2017,WF,48365,32.28935,-94.41281670000001,1.0,ACRES
10/29/2017,6214_48067,6214,10/28/2017,WF,48067,33.03925,-94.0644667,1.0,ACRES
10/31/2017,6217_48067,6217,10/29/2017,WF,48067,33.003,-94.50141670000001,1.0,ACRES
11/3/2017,6220_48037,6220,11/2/2017,WF,48037,33.383,-94.6654,1.0,ACRES
11/7/2017,6222_48063,6222,11/6/2017,WF,48063,32.9199389,-94.93799999999999,1.0,ACRES
11/11/2017,6224_48203,6224,11/10/2017,WF,48203,32.4422,-94.1694167,1.0,ACRES
11/19/2017,6233_48401,6233,11/18/2017,WF,48401,31.9761667,-94.8101333,1.0,ACRES
11/22/2017,6239_48037,6239,11/21/2017,WF,48037,33.43,-94.538,1.0,ACRES
11/23/2017,6240_48401,6240,11/22/2017,WF,48401,32.1532833,-94.9378333,1.0,ACRES
11/25/2017,6241_48401,6241,11/24/2017,WF,48401,31.9210833,-94.6643833,1.0,ACRES
11/25/2017,6243_48067,6243,11/24/2017,WF,48067,33.27825,-94.1095833,1.0,ACRES
11/26/2017,6249_48387,6249,11/25/2017,WF,48387,33.755933299999995,-95.1713167,1.0,ACRES
11/27/2017,6256_48063,6256,11/26/2017,WF,48063,32.98645,-95.1299333,1.0,ACRES
11/28/2017,6258_48459,6258,11/27/2017,WF,48459,32.8906,-95.1460833,1.0,ACRES
11/30/2017,6266_48315,6266,11/28/2017,WF,48315,32.8251333,-94.4863333,1.0,ACRES
12/1/2017,6269_48401,6269,11/30/2017,WF,48401,31.8703167,-94.71,1.0,ACRES
12/4/2017,6271_48365,6271,12/3/2017,WF,48365,32.12645,-94.4266667,1.0,ACRES
12/5/2017,6272_48459,6272,12/3/2017,WF,48459,32.6370667,-94.8339,1.0,ACRES
12/4/2017,6273_48315,6273,12/3/2017,WF,48315,32.7995,-94.12875,1.0,ACRES
12/11/2017,6278_48067,6278,12/10/2017,WF,48067,33.1699,-94.355,1.0,ACRES
12/13/2017,6288_48203,6288,12/11/2017,WF,48203,32.7103,-94.5691,1.0,ACRES
12/14/2017,6296_48037,6296,12/13/2017,WF,48037,33.54205,-94.5854333,1.0,ACRES
12/15/2017,6299_48387,6299,12/14/2017,WF,48387,33.6866667,-95.2013833,1.0,ACRES
8/26/2017,6341_6093,Young,8/25/2017,WF,6093,41.80681,-123.6842,1.0,ACRES
4/30/2017,6495_6065,Whitewater,4/28/2017,WF,6065,33.929,-116.64200000000001,1.0,ACRES
9/14/2017,6838_6093,Blaine,9/13/2017,WF,6093,41.1153,-123.2039,1.0,ACRES
1/28/2017,7013_48073,7013,1/27/2017,WF,48073,31.904333299999998,-95.1523333,1.0,ACRES
1/29/2017,7015_48073,7015,1/28/2017,WF,48073,31.879816700000003,-95.1748,1.0,ACRES
1/29/2017,7017_48403,7017,1/28/2017,WF,48403,31.240783299999997,-93.9589333,1.0,ACRES
1/31/2017,7027_48213,7027,1/30/2017,WF,48213,32.1040167,-95.5228333,1.0,ACRES
1/31/2017,7030_48213,7030,1/30/2017,WF,48213,32.264083299999996,-96.0040833,1.0,ACRES
2/1/2017,7035_48403,7035,1/31/2017,WF,48403,31.3401,-93.8758833,1.0,ACRES
6/30/2017,7038_41023,Crooked Creek,6/29/2017,WF,41023,44.01357,-119.1064,1.0,ACRES
2/5/2017,7043_48073,7043,2/4/2017,WF,48073,31.98135,-95.3982167,1.0,ACRES
2/12/2017,7058_48005,7058,2/11/2017,WF,48005,31.382716700000003,-94.78945,1.0,ACRES
3/4/2017,7077_48419,7077,3/2/2017,WF,48419,31.9597167,-94.2872167,1.0,ACRES
3/19/2017,7086_48225,7086,3/18/2017,WF,48225,31.24285,-95.4568,1.0,ACRES
3/25/2017,7097_48347,7097,3/24/2017,WF,48347,31.8231667,-94.8289833,1.0,ACRES
8/10/2017,7102_41025,Weed Lake,8/9/2017,WF,41025,43.10707,-119.13600000000001,1.0,ACRES
5/16/2017,7117_48001,7117,5/15/2017,WF,48001,31.6971,-95.45125,1.0,ACRES
7/5/2017,7120_48347,7120,7/4/2017,WF,48347,31.55425,-94.5814,1.0,ACRES
9/17/2017,7128_48349,7128,9/16/2017,WF,48349,32.264166700000004,-96.491,1.0,ACRES
9/25/2017,7129_48405,7129,9/24/2017,WF,48405,31.199483299999997,-94.1360167,1.0,ACRES
10/11/2017,7135_48347,7135,10/10/2017,WF,48347,31.66075,-94.9229667,1.0,ACRES
10/13/2017,7136_48001,7136,10/12/2017,WF,48001,31.7126167,-95.5230667,1.0,ACRES
10/16/2017,7140_48073,7140,10/14/2017,WF,48073,31.7352667,-95.07348329999999,1.0,ACRES
10/16/2017,7142_48347,7142,10/15/2017,WF,48347,31.5624333,-94.8912167,1.0,ACRES
10/17/2017,7143_48073,7143,10/16/2017,WF,48073,31.8532,-95.291,1.0,ACRES
10/18/2017,7146_48073,7146,10/17/2017,WF,48073,31.90495,-95.4164667,1.0,ACRES
10/30/2017,7154_48347,7154,10/29/2017,WF,48347,31.706666700000003,-94.6688833,1.0,ACRES
11/21/2017,7163_48347,7163,11/19/2017,WF,48347,31.821283299999997,-94.65465,1.0,ACRES
11/30/2017,7175_48001,7175,11/29/2017,WF,48001,31.6498,-95.6675667,1.0,ACRES
12/12/2017,7184_48405,7184,12/11/2017,WF,48405,31.1641333,-94.0442,1.0,ACRES
12/12/2017,7185_48073,7185,12/11/2017,WF,48073,31.8461667,-95.2658333,1.0,ACRES
7/24/2017,7247_49007,Buckskin,7/23/2017,WF,49007,39.5424,-110.1838,1.0,ACRES
5/25/2017,7839_6071,Oakhill,5/24/2017,WF,6071,34.33972,-117.4658,1.0,ACRES
1/14/2017,8006_48457,8006,1/13/2017,WF,48457,30.771933299999997,-94.4427833,1.0,ACRES
2/17/2017,8038_48457,8038,2/16/2017,WF,48457,30.6349333,-94.4104333,1.0,ACRES
2/24/2017,8041_48373,8041,2/23/2017,WF,48373,30.6284,-94.8934,1.0,ACRES
10/17/2017,8082_48373,8082,10/16/2017,WF,48373,30.7225333,-94.7262167,1.0,ACRES
10/31/2017,8089_48373,8089,10/30/2017,WF,48373,30.7127,-94.9808833,1.0,ACRES
11/7/2017,8091_48373,8091,11/6/2017,WF,48373,30.715,-94.8906167,1.0,ACRES
11/19/2017,8097_48373,8097,11/18/2017,WF,48373,30.8304333,-95.07166670000001,1.0,ACRES
11/20/2017,8102_48373,8102,11/19/2017,WF,48373,30.8806333,-95.05545,1.0,ACRES
12/2/2017,8109_48373,8109,11/30/2017,WF,48373,30.7379833,-95.01445,1.0,ACRES
6/10/2017,8870_6071,Exit,6/9/2017,WF,6071,34.30531,-117.46600000000001,1.0,ACRES
6/22/2017,10082_32007,Middle Susie 1,6/21/2017,WF,32007,40.869,-115.9761,1.0,ACRES
7/2/2017,10138_32011,Red Cow,7/1/2017,WF,32011,40.432557,-116.14809299999999,1.0,ACRES
7/4/2017,10230_6071,Nipton,7/3/2017,WF,6071,35.46953,-115.4957,1.0,ACRES
7/29/2017,10289_32007,Weaver,7/28/2017,WF,32007,40.65064,-115.7567,1.0,ACRES
8/1/2017,10313_32007,Railroad Street,7/31/2017,WF,32007,40.715778,-116.10736100000001,1.0,ACRES
8/25/2017,10410_32007,Fort Worth,8/24/2017,WF,32007,40.8506,-115.7152,1.0,ACRES
7/21/2017,11095_6071,Cajon,7/20/2017,WF,6071,34.25523,-117.4494,1.0,ACRES
7/27/2017,11394_6071,Creek,7/26/2017,WF,6071,34.17964,-117.1852,1.0,ACRES
7/30/2017,11509_6073,Dehesa 7,7/29/2017,WF,6073,32.773,-116.868,1.0,ACRES
8/4/2017,11796_6071,Bryant,8/3/2017,WF,6071,34.09466,-117.0316,1.0,ACRES
9/26/2017,14484_6065,Record,9/25/2017,WF,6065,33.8182,-116.964883,1.0,ACRES
10/10/2017,15248_6071,Wf/Canyon 2 Support,10/9/2017,WF,6071,34.10369,-117.2462,1.0,ACRES
10/12/2017,15346_6071,Route,10/11/2017,WF,6071,34.29797,-117.4582,1.0,ACRES
1/30/2017,17004_48471,806,1/29/2017,WF,48471,30.53045,-95.5795,1.0,ACRES
2/24/2017,17013_48419,Brenda,2/23/2017,WF,48419,31.675716700000002,-93.9056,1.0,ACRES
3/29/2017,17032_12021,Done Doughnut,3/28/2017,WF,12021,25.96942,-81.18269000000001,1.0,ACRES
6/29/2017,17037_30003,Mm521,6/28/2017,WF,30003,45.44339,-107.37818999999999,1.0,ACRES
6/29/2017,17041_30003,Reno Creek,6/28/2017,WF,30003,45.48925,-107.39158,1.0,ACRES
6/30/2017,17042_30003,Old Crow,6/29/2017,WF,30003,45.27233,-107.37772,1.0,ACRES
6/30/2017,17043_30003,Old Crow 2,6/29/2017,WF,30003,45.263529999999996,-107.38,1.0,ACRES
4/26/2017,17047_12087,New River 3,4/25/2017,WF,12087,25.799722199999998,-81.2444444,1.0,ACRES
5/29/2017,17065_49027,Brush Welman 2,5/27/2017,WF,49027,39.45319,-112.4491,1.0,ACRES
6/2/2017,17075_49023,I 15 Mm 238,5/31/2017,WF,49023,39.87624,-111.8278,1.0,ACRES
6/28/2017,17087_41023,087 Or-Maf-17087,6/27/2017,WF,41023,44.25225,-119.2382,1.0,ACRES
6/29/2017,17092_41023,092 Shirttail Creek,6/28/2017,WF,41023,44.64828,-119.5119,1.0,ACRES
6/30/2017,17097_41023,097  Bmidc #292,6/29/2017,WF,41023,44.830767,-118.9207,1.0,ACRES
7/7/2017,17102_16059,Jesse,7/5/2017,WF,16059,45.18118,-113.9492,1.0,ACRES
7/18/2017,17104_30081,Brandy Peak,7/17/2017,WF,30081,46.10911,-114.3292,1.0,ACRES
7/3/2017,17112_56025,Mile Marker 93,7/2/2017,WF,56025,42.61869,-106.6347,1.0,ACRES
8/1/2017,17117_45011,Mount Beulah,7/31/2017,WF,45011,33.23,-81.5524,1.0,ACRES
7/5/2017,17123_56045,Mush Creek,7/4/2017,WF,56045,43.80196,-104.4845,1.0,ACRES
